GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,GEOID_1,NAMELSAD_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,OBJECTID_1
371070112001,Block Group 1,38850560.000000000000000,0.000000000000000,+35.0533727,-77.7222709,3247,37107011200,Census Tract 112,227337917.000000000000000,1091003.000000000000000,+35.1269664,-77.7239557,1131
371070114001,Block Group 1,61522958.000000000000000,603115.000000000000000,+35.2617888,-77.4665896,3248,37107011400,Census Tract 114,221639593.000000000000000,1165110.000000000000000,+35.1959445,-77.5506355,1118
371070106002,Block Group 2,1311215.000000000000000,0.000000000000000,+35.2760004,-77.5897321,3249,37107010600,Census Tract 106,4536674.000000000000000,0.000000000000000,+35.2798577,-77.5924427,1136
371070107001,Block Group 1,1762162.000000000000000,82088.000000000000000,+35.2675608,-77.6130987,3250,37107010700,Census Tract 107,3342347.000000000000000,163744.000000000000000,+35.2647871,-77.5945171,1137
371070110013,Block Group 3,6302768.000000000000000,50229.000000000000000,+35.2795163,-77.6340233,3251,37107011001,Census Tract 110.01,63296798.000000000000000,834363.000000000000000,+35.2584559,-77.6848545,1138
371070108001,Block Group 1,8285419.000000000000000,0.000000000000000,+35.2928560,-77.6242030,3252,37107010800,Census Tract 108,15214124.000000000000000,33827.000000000000000,+35.2829491,-77.6136933,1117
371070108003,Block Group 3,1624248.000000000000000,0.000000000000000,+35.2906484,-77.5978195,3253,37107010800,Census Tract 108,15214124.000000000000000,33827.000000000000000,+35.2829491,-77.6136933,1117
371070111001,Block Group 1,20188143.000000000000000,0.000000000000000,+35.3405027,-77.8005584,3254,37107011100,Census Tract 111,118446204.000000000000000,400553.000000000000000,+35.2987787,-77.7834968,1130
371070113001,Block Group 1,41239725.000000000000000,729853.000000000000000,+35.2117553,-77.6628175,3255,37107011300,Census Tract 113,84052581.000000000000000,834578.000000000000000,+35.2123134,-77.6486661,1132
371070114004,Block Group 4,62569663.000000000000000,925.000000000000000,+35.1126679,-77.5956542,3256,37107011400,Census Tract 114,221639593.000000000000000,1165110.000000000000000,+35.1959445,-77.5506355,1118
371090701001,Block Group 1,914167.000000000000000,14.000000000000000,+35.4803894,-81.2454446,3257,37109070100,Census Tract 701,8128469.000000000000000,161228.000000000000000,+35.4685281,-81.2529925,1140
371090701002,Block Group 2,762920.000000000000000,0.000000000000000,+35.4787344,-81.2535566,3258,37109070100,Census Tract 701,8128469.000000000000000,161228.000000000000000,+35.4685281,-81.2529925,1140
371090701004,Block Group 4,1107059.000000000000000,55997.000000000000000,+35.4655281,-81.2600857,3259,37109070100,Census Tract 701,8128469.000000000000000,161228.000000000000000,+35.4685281,-81.2529925,1140
371090702012,Block Group 2,3025292.000000000000000,2453.000000000000000,+35.4849245,-81.2274728,3260,37109070201,Census Tract 702.01,12075610.000000000000000,17969.000000000000000,+35.4884913,-81.2268916,1119
371090702013,Block Group 3,1124959.000000000000000,0.000000000000000,+35.4825200,-81.2125566,3261,37109070201,Census Tract 702.01,12075610.000000000000000,17969.000000000000000,+35.4884913,-81.2268916,1119
371090702022,Block Group 2,7141750.000000000000000,8866.000000000000000,+35.4869182,-81.1824632,3262,37109070202,Census Tract 702.02,11360409.000000000000000,12105.000000000000000,+35.4881474,-81.1914159,1143
371090704002,Block Group 2,22793066.000000000000000,83909.000000000000000,+35.4447533,-81.3107983,3263,37109070400,Census Tract 704,50688630.000000000000000,429714.000000000000000,+35.4350010,-81.2838635,1141
371090705001,Block Group 1,36705578.000000000000000,192459.000000000000000,+35.4525081,-81.3614709,3264,37109070500,Census Tract 705,118986578.000000000000000,438504.000000000000000,+35.4658276,-81.4095549,1145
371090705002,Block Group 2,36346933.000000000000000,145780.000000000000000,+35.4493127,-81.4118738,3265,37109070500,Census Tract 705,118986578.000000000000000,438504.000000000000000,+35.4658276,-81.4095549,1145
371090706002,Block Group 2,25176629.000000000000000,85276.000000000000000,+35.5288829,-81.4368095,3266,37109070600,Census Tract 706,85855503.000000000000000,237017.000000000000000,+35.5288829,-81.4368095,1142
371090706003,Block Group 3,25413162.000000000000000,40742.000000000000000,+35.5448396,-81.4922780,3267,37109070600,Census Tract 706,85855503.000000000000000,237017.000000000000000,+35.5288829,-81.4368095,1142
371090708001,Block Group 1,15459357.000000000000000,60164.000000000000000,+35.5264411,-81.2091127,3268,37109070800,Census Tract 708,58526546.000000000000000,251591.000000000000000,+35.5236608,-81.2381198,1146
371090708004,Block Group 4,12019998.000000000000000,104280.000000000000000,+35.5001529,-81.2677760,3269,37109070800,Census Tract 708,58526546.000000000000000,251591.000000000000000,+35.5236608,-81.2381198,1146
371090708002,Block Group 2,12038671.000000000000000,17937.000000000000000,+35.5366548,-81.2323559,3270,37109070800,Census Tract 708,58526546.000000000000000,251591.000000000000000,+35.5236608,-81.2381198,1146
371090709011,Block Group 1,12544632.000000000000000,30784.000000000000000,+35.5452632,-81.1379602,3271,37109070901,Census Tract 709.01,28273839.000000000000000,43778.000000000000000,+35.5292930,-81.1563487,1147
371090709012,Block Group 2,15729207.000000000000000,12994.000000000000000,+35.5328504,-81.1689573,3272,37109070901,Census Tract 709.01,28273839.000000000000000,43778.000000000000000,+35.5292930,-81.1563487,1147
371090712011,Block Group 1,5976613.000000000000000,6611763.000000000000000,+35.4667525,-80.9724873,3273,37109071201,Census Tract 712.01,5976613.000000000000000,6611763.000000000000000,+35.4667525,-80.9724873,1150
371090709021,Block Group 1,41649483.000000000000000,66248.000000000000000,+35.4882767,-81.0692385,3274,37109070902,Census Tract 709.02,84732228.000000000000000,141016.000000000000000,+35.5052092,-81.1024470,1148
371090710013,Block Group 3,16232946.000000000000000,74361.000000000000000,+35.4279279,-81.1348035,3275,37109071001,Census Tract 710.01,57912709.000000000000000,277353.000000000000000,+35.4463582,-81.1512647,1151
371090711012,Block Group 2,30388259.000000000000000,76099.000000000000000,+35.5045243,-81.0277942,3276,37109071101,Census Tract 711.01,47573856.000000000000000,102831.000000000000000,+35.5045243,-81.0277942,1152
371090711013,Block Group 3,10519230.000000000000000,16014.000000000000000,+35.4803788,-81.0032878,3277,37109071101,Census Tract 711.01,47573856.000000000000000,102831.000000000000000,+35.5045243,-81.0277942,1152
371090712022,Block Group 2,3463073.000000000000000,2551531.000000000000000,+35.4995168,-80.9854398,3278,37109071202,Census Tract 712.02,7223952.000000000000000,6297819.000000000000000,+35.4819780,-80.9598295,1154
371119701002,Block Group 2,98311178.000000000000000,17767.000000000000000,+35.8099201,-82.1174416,3279,37111970100,Census Tract 9701,318590450.000000000000000,6555187.000000000000000,+35.8016013,-82.0244050,1157
371119701004,Block Group 4,63976244.000000000000000,5636424.000000000000000,+35.7584927,-81.9925373,3280,37111970100,Census Tract 9701,318590450.000000000000000,6555187.000000000000000,+35.8016013,-82.0244050,1157
371119703003,Block Group 3,718974.000000000000000,0.000000000000000,+35.6888721,-82.0066359,3281,37111970300,Census Tract 9703,13594881.000000000000000,569446.000000000000000,+35.7097630,-82.0002669,1159
371119705002,Block Group 2,2762342.000000000000000,3575.000000000000000,+35.6689527,-82.0227081,3282,37111970500,Census Tract 9705,20959428.000000000000000,3575.000000000000000,+35.6621580,-81.9899273,1180
371119704001,Block Group 1,2535465.000000000000000,2315.000000000000000,+35.6833548,-81.9883999,3283,37111970400,Census Tract 9704,3899769.000000000000000,2315.000000000000000,+35.6834351,-81.9931181,1156
371119706001,Block Group 1,5420121.000000000000000,86538.000000000000000,+35.6943900,-82.0366078,3284,37111970600,Census Tract 9706,37406008.000000000000000,420875.000000000000000,+35.6612068,-82.0659052,1160
371119708001,Block Group 1,20184844.000000000000000,164971.000000000000000,+35.6211045,-82.1494013,3285,37111970800,Census Tract 9708,128098868.000000000000000,239985.000000000000000,+35.5936283,-82.2026225,1162
371119708003,Block Group 3,53476791.000000000000000,20763.000000000000000,+35.5673990,-82.1685159,3286,37111970800,Census Tract 9708,128098868.000000000000000,239985.000000000000000,+35.5936283,-82.2026225,1162
371119707002,Block Group 2,90618012.000000000000000,43669.000000000000000,+35.6976532,-82.1539532,3287,37111970700,Census Tract 9707,202064409.000000000000000,369070.000000000000000,+35.6803279,-82.1736178,1161
371119709014,Block Group 4,20725818.000000000000000,34205.000000000000000,+35.5833625,-81.9637485,3288,37111970901,Census Tract 9709.01,198541245.000000000000000,667822.000000000000000,+35.6212043,-81.9095781,1163
371119709022,Block Group 2,23569656.000000000000000,62256.000000000000000,+35.5524912,-81.9822265,3289,37111970902,Census Tract 9709.02,153389153.000000000000000,216356.000000000000000,+35.5621397,-82.0998778,1164
371139701001,Block Group 1,80850274.000000000000000,382880.000000000000000,+35.3033474,-83.4175099,3290,37113970100,Census Tract 9701,118914566.000000000000000,669005.000000000000000,+35.2798149,-83.3852422,1165
371139701002,Block Group 2,38064292.000000000000000,286125.000000000000000,+35.2485170,-83.3591091,3291,37113970100,Census Tract 9701,118914566.000000000000000,669005.000000000000000,+35.2798149,-83.3852422,1165
371139702001,Block Group 1,39674752.000000000000000,376120.000000000000000,+35.2427028,-83.4270056,3292,37113970200,Census Tract 9702,445312128.000000000000000,6853930.000000000000000,+35.1916623,-83.5884922,1166
371139702002,Block Group 2,128080956.000000000000000,173322.000000000000000,+35.2451447,-83.5220404,3293,37113970200,Census Tract 9702,445312128.000000000000000,6853930.000000000000000,+35.1916623,-83.5884922,1166
371139702003,Block Group 3,179781965.000000000000000,5215496.000000000000000,+35.2240557,-83.6354791,3294,37113970200,Census Tract 9702,445312128.000000000000000,6853930.000000000000000,+35.1916623,-83.5884922,1166
371139703021,Block Group 1,13683875.000000000000000,67890.000000000000000,+35.1876800,-83.4120986,3295,37113970302,Census Tract 9703.02,38625485.000000000000000,107554.000000000000000,+35.1876800,-83.4120986,1167
371139703022,Block Group 2,22059372.000000000000000,39394.000000000000000,+35.1793129,-83.4369730,3296,37113970302,Census Tract 9703.02,38625485.000000000000000,107554.000000000000000,+35.1876800,-83.4120986,1167
371139703023,Block Group 3,2882238.000000000000000,270.000000000000000,+35.1708456,-83.4019875,3297,37113970302,Census Tract 9703.02,38625485.000000000000000,107554.000000000000000,+35.1876800,-83.4120986,1167
371139704002,Block Group 2,17389828.000000000000000,58461.000000000000000,+35.1893384,-83.3279065,3298,37113970400,Census Tract 9704,126918213.000000000000000,81487.000000000000000,+35.1956877,-83.2927278,1168
371139705011,Block Group 1,77680048.000000000000000,477931.000000000000000,+35.0926118,-83.2189368,3299,37113970501,Census Tract 9705.01,77680048.000000000000000,477931.000000000000000,+35.0926118,-83.2189368,1182
371139705021,Block Group 1,98398674.000000000000000,470885.000000000000000,+35.0181200,-83.2350900,3300,37113970502,Census Tract 9705.02,98398674.000000000000000,470885.000000000000000,+35.0181200,-83.2350900,1183
371139706001,Block Group 1,9256176.000000000000000,197489.000000000000000,+35.1418854,-83.3883644,3301,37113970600,Census Tract 9706,181846459.000000000000000,986191.000000000000000,+35.0860262,-83.3330402,1169
371139706002,Block Group 2,19949803.000000000000000,176587.000000000000000,+35.1328979,-83.3635913,3302,37113970600,Census Tract 9706,181846459.000000000000000,986191.000000000000000,+35.0860262,-83.3330402,1169
371139706003,Block Group 3,38673822.000000000000000,279490.000000000000000,+35.1379068,-83.3220119,3303,37113970600,Census Tract 9706,181846459.000000000000000,986191.000000000000000,+35.0860262,-83.3330402,1169
371139706004,Block Group 4,69855861.000000000000000,123123.000000000000000,+35.0738940,-83.3800970,3304,37113970600,Census Tract 9706,181846459.000000000000000,986191.000000000000000,+35.0860262,-83.3330402,1169
371139706005,Block Group 5,44110797.000000000000000,209502.000000000000000,+35.0489688,-83.3506326,3305,37113970600,Census Tract 9706,181846459.000000000000000,986191.000000000000000,+35.0860262,-83.3330402,1169
371139707001,Block Group 1,9326353.000000000000000,43669.000000000000000,+35.1572653,-83.4232678,3306,37113970700,Census Tract 9707,230078090.000000000000000,166688.000000000000000,+35.0809925,-83.4312365,1170
371139707003,Block Group 3,4875667.000000000000000,4611.000000000000000,+35.1137173,-83.4037873,3307,37113970700,Census Tract 9707,230078090.000000000000000,166688.000000000000000,+35.0809925,-83.4312365,1170
371139707005,Block Group 5,147331635.000000000000000,33519.000000000000000,+35.0287017,-83.4659616,3308,37113970700,Census Tract 9707,230078090.000000000000000,166688.000000000000000,+35.0809925,-83.4312365,1170
371150101002,Block Group 2,221142461.000000000000000,0.000000000000000,+35.9720582,-82.6825721,3309,37115010100,Census Tract 101,306697315.000000000000000,0.000000000000000,+35.9601208,-82.6481655,1171
371150102001,Block Group 1,155946374.000000000000000,2248338.000000000000000,+35.8943985,-82.8256925,3310,37115010200,Census Tract 102,326683454.000000000000000,2248338.000000000000000,+35.8257748,-82.8497719,1172
371150102002,Block Group 2,170737080.000000000000000,0.000000000000000,+35.7775957,-82.8834243,3311,37115010200,Census Tract 102,326683454.000000000000000,2248338.000000000000000,+35.8257748,-82.8497719,1172
371150104001,Block Group 1,42032662.000000000000000,556283.000000000000000,+35.8642073,-82.7126299,3312,37115010400,Census Tract 104,138900266.000000000000000,967092.000000000000000,+35.8017258,-82.7648617,1173
371150104002,Block Group 2,96867604.000000000000000,410809.000000000000000,+35.7861154,-82.7735687,3313,37115010400,Census Tract 104,138900266.000000000000000,967092.000000000000000,+35.8017258,-82.7648617,1173
371150105001,Block Group 1,57033127.000000000000000,4432.000000000000000,+35.8300500,-82.6557258,3314,37115010500,Census Tract 105,165249819.000000000000000,1625333.000000000000000,+35.7780838,-82.6984564,1174
371150105002,Block Group 2,15012426.000000000000000,566222.000000000000000,+35.8023844,-82.6968156,3315,37115010500,Census Tract 105,165249819.000000000000000,1625333.000000000000000,+35.7780838,-82.6984564,1174
371150105003,Block Group 3,93204266.000000000000000,1054679.000000000000000,+35.7242090,-82.7697643,3316,37115010500,Census Tract 105,165249819.000000000000000,1625333.000000000000000,+35.7780838,-82.6984564,1174
371150106001,Block Group 1,41110528.000000000000000,0.000000000000000,+35.8638803,-82.5811263,3317,37115010600,Census Tract 106,114461461.000000000000000,0.000000000000000,+35.8357853,-82.5854993,1175
371150106002,Block Group 2,9445989.000000000000000,0.000000000000000,+35.8196594,-82.5307657,3318,37115010600,Census Tract 106,114461461.000000000000000,0.000000000000000,+35.8357853,-82.5854993,1175
371150106004,Block Group 4,28583568.000000000000000,0.000000000000000,+35.7994769,-82.5950528,3319,37115010600,Census Tract 106,114461461.000000000000000,0.000000000000000,+35.8357853,-82.5854993,1175
371150106005,Block Group 5,22939478.000000000000000,0.000000000000000,+35.8541440,-82.6207979,3320,37115010600,Census Tract 106,114461461.000000000000000,0.000000000000000,+35.8357853,-82.5854993,1175
371150107001,Block Group 1,43002573.000000000000000,0.000000000000000,+35.8782637,-82.5141324,3321,37115010700,Census Tract 107,112505406.000000000000000,0.000000000000000,+35.8559474,-82.4836257,1176
371150107002,Block Group 2,69502833.000000000000000,0.000000000000000,+35.8421359,-82.4647593,3322,37115010700,Census Tract 107,112505406.000000000000000,0.000000000000000,+35.8559474,-82.4836257,1176
371179701002,Block Group 2,121598182.000000000000000,11759.000000000000000,+35.8377677,-76.9755226,3323,37117970100,Census Tract 9701,355016761.000000000000000,379868.000000000000000,+35.7916489,-76.9186496,1184
371179701003,Block Group 3,148609346.000000000000000,0.000000000000000,+35.7376347,-76.9155548,3324,37117970100,Census Tract 9701,355016761.000000000000000,379868.000000000000000,+35.7916489,-76.9186496,1184
371179702001,Block Group 1,1759033.000000000000000,0.000000000000000,+35.8522714,-77.0519233,3325,37117970200,Census Tract 9702,51685351.000000000000000,27836.000000000000000,+35.8202491,-77.0745071,1185
371179702002,Block Group 2,27725378.000000000000000,0.000000000000000,+35.8149841,-77.0970819,3326,37117970200,Census Tract 9702,51685351.000000000000000,27836.000000000000000,+35.8202491,-77.0745071,1185
371179702004,Block Group 4,21248152.000000000000000,27836.000000000000000,+35.8311748,-77.0500111,3327,37117970200,Census Tract 9702,51685351.000000000000000,27836.000000000000000,+35.8202491,-77.0745071,1185
371179703001,Block Group 1,918942.000000000000000,0.000000000000000,+35.8584065,-77.0539375,3328,37117970300,Census Tract 9703,51177595.000000000000000,23739.000000000000000,+35.8674648,-77.0867760,1186
371179703002,Block Group 2,1130406.000000000000000,0.000000000000000,+35.8615340,-77.0596612,3329,37117970300,Census Tract 9703,51177595.000000000000000,23739.000000000000000,+35.8674648,-77.0867760,1186
371179703003,Block Group 3,34572275.000000000000000,23739.000000000000000,+35.8871093,-77.0670491,3330,37117970300,Census Tract 9703,51177595.000000000000000,23739.000000000000000,+35.8674648,-77.0867760,1186
371179703004,Block Group 4,14555972.000000000000000,0.000000000000000,+35.8525907,-77.1137534,3331,37117970300,Census Tract 9703,51177595.000000000000000,23739.000000000000000,+35.8674648,-77.0867760,1186
371179704001,Block Group 1,100187885.000000000000000,173989.000000000000000,+35.9285114,-77.1353884,3332,37117970400,Census Tract 9704,350526695.000000000000000,173989.000000000000000,+35.9708261,-77.2610682,1177
371179704002,Block Group 2,150824644.000000000000000,0.000000000000000,+35.9954607,-77.3189367,3333,37117970400,Census Tract 9704,350526695.000000000000000,173989.000000000000000,+35.9708261,-77.2610682,1177
371179704003,Block Group 3,99514166.000000000000000,0.000000000000000,+35.8971662,-77.2921580,3334,37117970400,Census Tract 9704,350526695.000000000000000,173989.000000000000000,+35.9708261,-77.2610682,1177
371179705002,Block Group 2,77552678.000000000000000,16957.000000000000000,+35.7625575,-77.1104628,3335,37117970500,Census Tract 9705,263973726.000000000000000,141178.000000000000000,+35.7806152,-77.1055376,1178
371179705003,Block Group 3,55290545.000000000000000,0.000000000000000,+35.7927855,-77.1732781,3336,37117970500,Census Tract 9705,263973726.000000000000000,141178.000000000000000,+35.7806152,-77.1055376,1178
371179706002,Block Group 2,26905720.000000000000000,0.000000000000000,+35.7996849,-77.2284614,3337,37117970600,Census Tract 9706,109755034.000000000000000,0.000000000000000,+35.8259160,-77.2570433,1179
371179706003,Block Group 3,38608450.000000000000000,0.000000000000000,+35.8128734,-77.2940957,3338,37117970600,Census Tract 9706,109755034.000000000000000,0.000000000000000,+35.8259160,-77.2570433,1179
371190001001,Block Group 1,495868.000000000000000,0.000000000000000,+35.2255892,-80.8490392,3339,37119000100,Census Tract 1,1940068.000000000000000,0.000000000000000,+35.2259232,-80.8441775,1187
371190001002,Block Group 2,179471.000000000000000,0.000000000000000,+35.2316047,-80.8451688,3340,37119000100,Census Tract 1,1940068.000000000000000,0.000000000000000,+35.2259232,-80.8441775,1187
371190001004,Block Group 4,418131.000000000000000,0.000000000000000,+35.2276629,-80.8380391,3341,37119000100,Census Tract 1,1940068.000000000000000,0.000000000000000,+35.2259232,-80.8441775,1187
371190001005,Block Group 5,652831.000000000000000,0.000000000000000,+35.2222238,-80.8451641,3342,37119000100,Census Tract 1,1940068.000000000000000,0.000000000000000,+35.2259232,-80.8441775,1187
371190003001,Block Group 1,808784.000000000000000,0.000000000000000,+35.2134103,-80.8408505,3343,37119000300,Census Tract 3,808784.000000000000000,0.000000000000000,+35.2134103,-80.8408505,1188
371190004002,Block Group 2,343664.000000000000000,0.000000000000000,+35.2154182,-80.8517089,3344,37119000400,Census Tract 4,1370802.000000000000000,0.000000000000000,+35.2202375,-80.8567430,1189
371190010001,Block Group 1,555976.000000000000000,0.000000000000000,+35.2282001,-80.8051815,3345,37119001000,Census Tract 10,1586243.000000000000000,0.000000000000000,+35.2256272,-80.8083740,1295
371190010002,Block Group 2,387527.000000000000000,0.000000000000000,+35.2221346,-80.8061940,3346,37119001000,Census Tract 10,1586243.000000000000000,0.000000000000000,+35.2256272,-80.8083740,1295
371190010003,Block Group 3,642740.000000000000000,0.000000000000000,+35.2255074,-80.8124499,3347,37119001000,Census Tract 10,1586243.000000000000000,0.000000000000000,+35.2256272,-80.8083740,1295
371190012003,Block Group 3,2113442.000000000000000,5067.000000000000000,+35.2274080,-80.7930404,3348,37119001200,Census Tract 12,4197667.000000000000000,5067.000000000000000,+35.2238478,-80.7885556,1297
371190015041,Block Group 1,1407801.000000000000000,10474.000000000000000,+35.2469714,-80.7710384,3349,37119001504,Census Tract 15.04,3519177.000000000000000,10623.000000000000000,+35.2440467,-80.7584093,1194
371190015073,Block Group 3,835948.000000000000000,6864.000000000000000,+35.2401660,-80.7402234,3350,37119001507,Census Tract 15.07,2152142.000000000000000,6864.000000000000000,+35.2507947,-80.7397811,1299
371190015081,Block Group 1,2706557.000000000000000,45484.000000000000000,+35.2498270,-80.7271767,3351,37119001508,Census Tract 15.08,5660722.000000000000000,118476.000000000000000,+35.2425999,-80.7271364,1196
371190015082,Block Group 2,2425017.000000000000000,72992.000000000000000,+35.2382073,-80.7271806,3352,37119001508,Census Tract 15.08,5660722.000000000000000,118476.000000000000000,+35.2425999,-80.7271364,1196
371190015092,Block Group 2,2907858.000000000000000,27984.000000000000000,+35.2569081,-80.7641778,3353,37119001509,Census Tract 15.09,3592803.000000000000000,27984.000000000000000,+35.2570310,-80.7594509,1301
371190015102,Block Group 2,539655.000000000000000,0.000000000000000,+35.2522048,-80.7525877,3354,37119001510,Census Tract 15.10,1833962.000000000000000,5760.000000000000000,+35.2572728,-80.7463444,1303
371190016031,Block Group 1,1240049.000000000000000,15427.000000000000000,+35.2289001,-80.7678710,3355,37119001603,Census Tract 16.03,2487105.000000000000000,15427.000000000000000,+35.2327298,-80.7705875,1197
371190016051,Block Group 1,1011060.000000000000000,0.000000000000000,+35.2201930,-80.7752793,3356,37119001605,Census Tract 16.05,1011060.000000000000000,0.000000000000000,+35.2201930,-80.7752793,1306
371190016061,Block Group 1,1307154.000000000000000,0.000000000000000,+35.2186017,-80.7601497,3357,37119001606,Census Tract 16.06,1963326.000000000000000,0.000000000000000,+35.2184656,-80.7625195,1309
371190016062,Block Group 2,656172.000000000000000,0.000000000000000,+35.2181943,-80.7672403,3358,37119001606,Census Tract 16.06,1963326.000000000000000,0.000000000000000,+35.2184656,-80.7625195,1309
371190016081,Block Group 1,1087685.000000000000000,2376.000000000000000,+35.2385256,-80.7705021,3359,37119001608,Census Tract 16.08,2011648.000000000000000,2376.000000000000000,+35.2362394,-80.7615384,1198
371190016091,Block Group 1,744240.000000000000000,0.000000000000000,+35.2269369,-80.7410698,3360,37119001609,Census Tract 16.09,2030180.000000000000000,58797.000000000000000,+35.2193818,-80.7404058,1311
371190017011,Block Group 1,1110700.000000000000000,0.000000000000000,+35.2108315,-80.7877219,3361,37119001701,Census Tract 17.01,1511611.000000000000000,0.000000000000000,+35.2118910,-80.7893958,1199
371190017012,Block Group 2,400911.000000000000000,0.000000000000000,+35.2148259,-80.7940334,3362,37119001701,Census Tract 17.01,1511611.000000000000000,0.000000000000000,+35.2118910,-80.7893958,1199
371190017021,Block Group 1,1760638.000000000000000,2282.000000000000000,+35.2081204,-80.7732945,3363,37119001702,Census Tract 17.02,3687346.000000000000000,8818.000000000000000,+35.2081204,-80.7732945,1200
371190017022,Block Group 2,425724.000000000000000,99.000000000000000,+35.2048308,-80.7805726,3364,37119001702,Census Tract 17.02,3687346.000000000000000,8818.000000000000000,+35.2081204,-80.7732945,1200
371190017024,Block Group 4,835500.000000000000000,4389.000000000000000,+35.2075145,-80.7583717,3365,37119001702,Census Tract 17.02,3687346.000000000000000,8818.000000000000000,+35.2081204,-80.7732945,1200
371190018011,Block Group 1,735611.000000000000000,0.000000000000000,+35.2049553,-80.7992215,3366,37119001801,Census Tract 18.01,1959148.000000000000000,0.000000000000000,+35.2038331,-80.7961252,1302
371190019103,Block Group 3,884251.000000000000000,0.000000000000000,+35.1934330,-80.7287663,3367,37119001910,Census Tract 19.10,2630814.000000000000000,1147.000000000000000,+35.1946576,-80.7337135,1201
371190019111,Block Group 1,961847.000000000000000,0.000000000000000,+35.1829039,-80.7223156,3368,37119001911,Census Tract 19.11,3144235.000000000000000,2315.000000000000000,+35.1890033,-80.7185457,1202
371190019112,Block Group 2,1038908.000000000000000,0.000000000000000,+35.1926913,-80.7211777,3369,37119001911,Census Tract 19.11,3144235.000000000000000,2315.000000000000000,+35.1890033,-80.7185457,1202
371190019121,Block Group 1,1083279.000000000000000,0.000000000000000,+35.2135207,-80.7352598,3370,37119001912,Census Tract 19.12,3329670.000000000000000,22105.000000000000000,+35.2156689,-80.7270583,1203
371190019123,Block Group 3,612564.000000000000000,11063.000000000000000,+35.2242341,-80.7315954,3371,37119001912,Census Tract 19.12,3329670.000000000000000,22105.000000000000000,+35.2156689,-80.7270583,1203
371190019124,Block Group 4,730923.000000000000000,0.000000000000000,+35.2068318,-80.7307843,3372,37119001912,Census Tract 19.12,3329670.000000000000000,22105.000000000000000,+35.2156689,-80.7270583,1203
371190019161,Block Group 1,1761347.000000000000000,22296.000000000000000,+35.2086197,-80.6960965,3373,37119001916,Census Tract 19.16,3604271.000000000000000,65577.000000000000000,+35.2048538,-80.7088632,1206
371190019162,Block Group 2,1842924.000000000000000,43281.000000000000000,+35.2001059,-80.7101770,3374,37119001916,Census Tract 19.16,3604271.000000000000000,65577.000000000000000,+35.2048538,-80.7088632,1206
371190019171,Block Group 1,2100624.000000000000000,1635.000000000000000,+35.1939862,-80.6911517,3375,37119001917,Census Tract 19.17,3839889.000000000000000,37134.000000000000000,+35.2009127,-80.6892184,1314
371190019172,Block Group 2,1739265.000000000000000,35499.000000000000000,+35.2056328,-80.6810855,3376,37119001917,Census Tract 19.17,3839889.000000000000000,37134.000000000000000,+35.2009127,-80.6892184,1314
371190019181,Block Group 1,597972.000000000000000,90.000000000000000,+35.1966794,-80.7642267,3377,37119001918,Census Tract 19.18,2002770.000000000000000,4786.000000000000000,+35.1968425,-80.7567315,1207
371190019183,Block Group 3,571569.000000000000000,0.000000000000000,+35.2004980,-80.7462723,3378,37119001918,Census Tract 19.18,2002770.000000000000000,4786.000000000000000,+35.1968425,-80.7567315,1207
371190019193,Block Group 3,598324.000000000000000,2072.000000000000000,+35.1929829,-80.7456338,3379,37119001919,Census Tract 19.19,2177192.000000000000000,2072.000000000000000,+35.1929801,-80.7518868,1208
371190019202,Block Group 2,1211670.000000000000000,0.000000000000000,+35.1744618,-80.7426325,3380,37119001920,Census Tract 19.20,2713383.000000000000000,0.000000000000000,+35.1789691,-80.7421894,1326
371190019203,Block Group 3,467742.000000000000000,0.000000000000000,+35.1831249,-80.7348134,3381,37119001920,Census Tract 19.20,2713383.000000000000000,0.000000000000000,+35.1789691,-80.7421894,1326
371190019222,Block Group 2,2281970.000000000000000,85441.000000000000000,+35.2156655,-80.6962147,3382,37119001922,Census Tract 19.22,3771444.000000000000000,85441.000000000000000,+35.2179009,-80.7061391,1328
371190019231,Block Group 1,1394262.000000000000000,35098.000000000000000,+35.2110499,-80.7202538,3383,37119001923,Census Tract 19.23,2201075.000000000000000,53779.000000000000000,+35.2114472,-80.7174495,1315
371190020021,Block Group 1,1989245.000000000000000,0.000000000000000,+35.1741494,-80.7790823,3384,37119002002,Census Tract 20.02,5818973.000000000000000,2449.000000000000000,+35.1673012,-80.7884793,1338
371190020022,Block Group 2,2030662.000000000000000,2449.000000000000000,+35.1673012,-80.7884793,3385,37119002002,Census Tract 20.02,5818973.000000000000000,2449.000000000000000,+35.1673012,-80.7884793,1338
371190020023,Block Group 3,1234719.000000000000000,0.000000000000000,+35.1681460,-80.7999025,3386,37119002002,Census Tract 20.02,5818973.000000000000000,2449.000000000000000,+35.1673012,-80.7884793,1338
371190020032,Block Group 2,944285.000000000000000,0.000000000000000,+35.1612289,-80.7672431,3387,37119002003,Census Tract 20.03,6204685.000000000000000,9975.000000000000000,+35.1569263,-80.7644100,1209
371190020041,Block Group 1,2049333.000000000000000,11155.000000000000000,+35.1528549,-80.7853466,3388,37119002004,Census Tract 20.04,4649385.000000000000000,31250.000000000000000,+35.1467548,-80.7795670,1210
